# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
143.9	1382.268
143.95	1383.4872
144	1382.5728
144.05	1382.268
144.1	1381.9632
144.15	1381.3536
144.2	1381.9632
144.25	1381.0488
144.3	1381.0488
144.35	1380.744
144.4	1380.1344
144.45	1379.8296
144.5	1379.22
144.55	1378.3056
144.6	1378.3056
144.65	1378.0008
144.7	1378.0008
144.75	1377.696
144.8	1378.0008
144.85	1377.0864
144.9	1376.7816
144.95	1376.172
145	1375.5624
145.05	1376.7816
145.1	1375.5624
145.15	1375.5624
145.2	1374.648
145.25	1375.2576
145.3	1374.3432
145.35	1374.0384
145.4	1374.3432
145.45	1374.3432
145.5	1373.7336
145.55	1373.4288
145.6	1372.2096
145.65	1372.5144
145.7	1372.5144
145.75	1372.2096
145.8	1371.9048
145.85	1371.2952
145.9	1370.076
145.95	1370.076
146	1369.7712
146.05	1369.1616
146.1	1368.552
146.15	1368.552
146.2	1368.2472
146.25	1367.9424
146.3	1367.6376
146.35	1367.028
146.4	1366.7232
146.45	1366.7232
146.5	1366.7232
146.55	1365.8088
146.6	1365.1992
146.65	1365.1992
146.7	1364.8944
146.75	1365.1992
146.8	1364.2848
146.85	1364.5896
146.9	1364.2848
146.95	1363.6752
147	1363.3704
147.05	1363.0656
147.1	1363.6752
147.15	1362.1512
147.2	1361.8464
147.25	1361.8464
147.3	1360.932
147.35	1360.932
147.4	1361.2368
147.45	1360.932
147.5	1360.3224
147.55	1360.3224
147.6	1359.1032
147.65	1359.408
147.7	1358.4936
147.75	1357.884
147.8	1358.1888
147.85	1358.1888
147.9	1357.2744
147.95	1357.2744
148	1356.6648
148.05	1356.36
148.1	1356.6648
148.15	1355.4456
148.2	1355.4456
148.25	1355.1408
148.3	1354.5312
148.35	1354.5312
148.4	1354.2264
148.45	1353.6168
148.5	1353.0072
148.55	1353.0072
148.6	1352.3976
148.65	1352.3976
148.7	1351.788
148.75	1351.788
148.8	1352.0928
148.85	1352.0928
148.9	1350.8736
148.95	1351.4832
149	1350.8736
149.05	1350.5688
149.1	1349.9592
149.15	1350.264
149.2	1350.264
149.25	1348.74
149.3	1349.3496
149.35	1348.74
149.4	1348.4352
149.45	1348.1304
149.5	1348.1304
149.55	1347.216
149.6	1346.6064
149.65	1346.6064
149.7	1345.9968
149.75	1347.216
149.8	1345.692
149.85	1345.9968
149.9	1344.7776
149.95	1345.3872
150	1345.3872
150.05	1344.4728
150.1	1343.8632
150.15	1343.8632
150.2	1343.8632
150.25	1343.2536
150.3	1342.644
150.35	1342.9488
150.4	1342.9488
150.45	1342.0344
150.5	1342.3392
150.55	1342.644
150.6	1341.7296
150.65	1341.4248
150.7	1341.12
150.75	1341.12
150.8	1340.2056
150.85	1340.5104
150.9	1339.596
150.95	1339.2912
151	1339.596
151.05	1339.2912
151.1	1338.6816
151.15	1338.9864
151.2	1338.072
151.25	1338.072
151.3	1338.072
151.35	1337.7672
151.4	1337.4624
151.45	1337.1576
151.5	1336.8528
151.55	1336.548
151.6	1335.9384
151.65	1335.6336
151.7	1335.9384
151.75	1335.9384
151.8	1335.3288
151.85	1335.9384
151.9	1334.7192
151.95	1334.4144
152	1334.4144
152.05	1334.1096
152.1	1334.1096
152.15	1333.8048
152.2	1333.8048
152.25	1333.8048
152.3	1332.8904
152.35	1332.5856
152.4	1332.8904
152.45	1332.5856
152.5	1332.5856
152.55	1331.6712
152.6	1331.976
152.65	1331.3664
152.7	1331.6712
152.75	1331.3664
152.8	1331.6712
152.85	1330.452
152.9	1330.1472
152.95	1330.452
153	1329.8424
153.05	1329.5376
153.1	1329.5376
153.15	1329.2328
153.2	1329.5376
153.25	1328.928
153.3	1328.928
153.35	1328.6232
153.4	1328.6232
153.45	1329.5376
153.5	1328.3184
153.55	1328.0136
153.6	1327.0992
153.65	1327.7088
153.7	1326.4896
153.75	1326.4896
153.8	1325.88
153.85	1325.88
153.9	1325.2704
153.95	1325.5752
154	1324.9656
154.05	1325.2704
154.1	1324.9656
154.15	1324.356
154.2	1324.356
154.25	1324.0512
154.3	1323.7464
154.35	1323.1368
154.4	1323.1368
154.45	1323.4416
154.5	1322.832
154.55	1323.1368
154.6	1323.1368
154.65	1322.2224
154.7	1322.832
154.75	1322.5272
154.8	1321.6128
154.85	1321.9176
154.9	1321.6128
154.95	1321.9176
155	1321.6128
155.05	1321.0032
155.1	1320.6984
155.15	1320.0888
155.2	1320.0888
155.25	1319.4792
155.3	1319.784
155.35	1319.4792
155.4	1319.4792
155.45	1318.8696
155.5	1318.26
155.55	1318.26
155.6	1317.9552
155.65	1318.26
155.7	1317.6504
155.75	1317.3456
155.8	1316.4312
155.85	1317.3456
155.9	1316.4312
155.95	1316.4312
156	1316.1264
156.05	1316.4312
156.1	1316.1264
156.15	1315.8216
156.2	1315.212
156.25	1315.5168
156.3	1315.212
156.35	1314.9072
156.4	1314.6024
156.45	1313.688
156.5	1313.688
156.55	1313.3832
156.6	1313.3832
156.65	1312.7736
156.7	1312.7736
156.75	1312.7736
156.8	1312.7736
156.85	1311.8592
156.9	1312.164
156.95	1311.8592
157	1311.2496
157.05	1310.9448
157.1	1310.9448
157.15	1310.9448
157.2	1310.0304
157.25	1310.0304
157.3	1309.4208
157.35	1309.4208
157.4	1309.4208
157.45	1309.116
157.5	1308.8112
157.55	1309.116
157.6	1308.5064
157.65	1308.5064
157.7	1307.2872
157.75	1307.8968
157.8	1307.2872
157.85	1306.6776
157.9	1306.9824
157.95	1306.9824
158	1306.068
158.05	1306.068
158.1	1306.068
158.15	1305.1536
158.2	1305.1536
158.25	1304.544
158.3	1304.544
158.35	1304.2392
158.4	1304.2392
158.45	1303.3248
158.5	1303.3248
158.55	1302.4104
158.6	1302.7152
158.65	1301.8008
158.7	1302.1056
158.75	1302.1056
158.8	1302.1056
158.85	1301.1912
158.9	1301.1912
158.95	1300.8864
159	1301.496
159.05	1300.8864
159.1	1300.8864
159.15	1300.2768
159.2	1300.5816
159.25	1299.972
159.3	1299.6672
159.35	1299.6672
159.4	1299.0576
159.45	1299.3624
159.5	1298.7528
159.55	1298.1432
159.6	1298.1432
159.65	1297.5336
159.7	1297.5336
159.75	1297.5336
159.8	1297.2288
159.85	1296.924
159.9	1296.6192
159.95	1296.924
160	1296.6192
160.05	1296.3144
160.1	1295.4
160.15	1295.4
160.2	1295.4
160.25	1294.4856
160.3	1294.7904
160.35	1293.876
160.4	1292.9616
160.45	1293.5712
160.5	1293.2664
160.55	1292.9616
160.6	1292.6568
160.65	1292.0472
160.7	1292.0472
160.75	1291.1328
160.8	1290.5232
160.85	1290.828
160.9	1290.2184
160.95	1290.2184
161	1290.828
161.05	1289.304
161.1	1289.9136
161.15	1289.6088
161.2	1289.6088
161.25	1288.3896
161.3	1287.78
161.35	1287.78
161.4	1288.0848
161.45	1287.78
161.5	1288.0848
161.55	1287.4752
161.6	1286.5608
161.65	1286.5608
161.7	1285.9512
161.75	1285.9512
161.8	1285.9512
161.85	1285.3416
161.9	1285.6464
161.95	1284.732
162	1285.0368
162.05	1284.4272
162.1	1284.732
162.15	1283.8176
162.2	1283.8176
162.25	1284.1224
162.3	1283.5128
162.35	1283.208
162.4	1283.208
162.45	1282.5984
162.5	1283.208
162.55	1282.5984
162.6	1281.9888
162.65	1281.684
162.7	1281.684
162.75	1281.3792
162.8	1280.4648
162.85	1280.7696
162.9	1280.16
162.95	1280.4648
163	1279.8552
163.05	1279.2456
163.1	1279.2456
163.15	1278.9408
163.2	1278.9408
163.25	1278.9408
163.3	1277.7216
163.35	1277.7216
163.4	1277.7216
163.45	1277.4168
163.5	1276.5024
163.55	1276.1976
163.6	1277.112
163.65	1275.588
163.7	1275.588
163.75	1274.9784
163.8	1274.9784
163.85	1274.9784
163.9	1274.6736
163.95	1274.3688
164	1274.3688
164.05	1274.064
164.1	1272.8448
164.15	1273.1496
164.2	1272.2352
164.25	1271.9304
164.3	1272.8448
164.35	1271.9304
164.4	1271.6256
164.45	1271.9304
164.5	1271.6256
164.55	1271.016
164.6	1270.7112
164.65	1270.1016
164.7	1270.4064
164.75	1269.7968
164.8	1269.1872
164.85	1268.8824
164.9	1268.8824
164.95	1268.5776
165	1268.2728
165.05	1268.2728
165.1	1267.6632
165.15	1267.0536
165.2	1266.7488
165.25	1267.0536
165.3	1266.7488
165.35	1266.1392
165.4	1265.5296
165.45	1265.8344
165.5	1265.5296
165.55	1264.92
165.6	1264.92
165.65	1264.3104
165.7	1264.3104
165.75	1264.0056
165.8	1264.3104
165.85	1263.7008
165.9	1263.0912
165.95	1262.7864
166	1262.4816
166.05	1262.1768
166.1	1261.2624
166.15	1261.2624
166.2	1260.9576
166.25	1260.6528
166.3	1260.348
166.35	1260.348
166.4	1259.4336
166.45	1259.4336
166.5	1259.1288
166.55	1258.824
166.6	1257.9096
166.65	1258.2144
166.7	1257.3
166.75	1256.9952
166.8	1257.3
166.85	1256.9952
166.9	1256.3856
166.95	1256.6904
167	1256.0808
167.05	1255.776
167.1	1255.1664
167.15	1255.4712
167.2	1255.1664
167.25	1254.5568
167.3	1254.252
167.35	1254.252
167.4	1253.6424
167.45	1253.9472
167.5	1253.0328
167.55	1252.728
167.6	1253.0328
167.65	1253.6424
167.7	1253.0328
167.75	1253.0328
167.8	1252.728
167.85	1252.4232
167.9	1251.8136
167.95	1252.1184
168	1251.5088
168.05	1252.4232
168.1	1251.204
168.15	1250.8992
168.2	1250.2896
168.25	1250.5944
168.3	1249.9848
168.35	1249.68
168.4	1249.9848
168.45	1249.68
168.5	1249.68
168.55	1249.3752
168.6	1249.0704
168.65	1248.4608
168.7	1249.3752
168.75	1249.0704
168.8	1249.68
168.85	1248.7656
168.9	1248.7656
168.95	1248.156
169	1248.4608
169.05	1248.156
169.1	1248.156
169.15	1247.8512
169.2	1247.8512
169.25	1247.5464
169.3	1247.2416
169.35	1247.5464
169.4	1247.5464
169.45	1247.2416
169.5	1247.2416
169.55	1246.632
169.6	1246.3272
169.65	1246.632
169.7	1246.632
169.75	1246.3272
169.8	1245.7176
169.85	1246.0224
169.9	1245.7176
169.95	1245.4128
170	1245.108
170.05	1245.108
170.1	1245.108
170.15	1244.4984
170.2	1243.8888
170.25	1244.1936
170.3	1243.584
170.35	1242.9744
170.4	1243.8888
170.45	1242.9744
170.5	1242.6696
170.55	1242.3648
170.6	1242.6696
170.65	1242.06
170.7	1242.06
170.75	1242.06
170.8	1242.06
170.85	1241.7552
170.9	1241.7552
170.95	1242.06
171	1241.7552
171.05	1241.7552
171.1	1242.06
171.15	1241.4504
171.2	1241.4504
171.25	1241.4504
171.3	1241.4504
171.35	1241.4504
171.4	1240.8408
171.45	1241.4504
171.5	1241.4504
171.55	1241.1456
171.6	1241.4504
171.65	1240.8408
171.7	1241.1456
171.75	1240.8408
171.8	1240.8408
171.85	1240.536
171.9	1240.536
171.95	1240.2312
172	1239.6216
172.05	1239.6216
172.1	1239.6216
172.15	1239.3168
172.2	1239.3168
172.25	1239.012
172.3	1239.012
172.35	1237.7928
172.4	1238.4024
172.45	1238.4024
172.5	1237.1832
172.55	1237.488
172.6	1237.1832
172.65	1237.488
172.7	1236.5736
172.75	1237.1832
172.8	1236.8784
172.85	1236.8784
172.9	1236.5736
172.95	1236.2688
173	1235.6592
173.05	1235.6592
173.1	1235.964
173.15	1234.44
173.2	1235.0496
173.25	1235.0496
173.3	1235.3544
173.35	1234.44
173.4	1234.1352
173.45	1233.8304
173.5	1233.8304
173.55	1233.8304
173.6	1233.5256
173.65	1233.8304
173.7	1233.8304
173.75	1233.5256
173.8	1233.2208
173.85	1233.2208
173.9	1232.6112
173.95	1232.916
174	1232.6112
174.05	1232.3064
174.1	1232.6112
174.15	1232.0016
174.2	1232.6112
174.25	1232.0016
174.3	1231.6968
174.35	1231.6968
174.4	1231.392
174.45	1231.0872
174.5	1231.6968
174.55	1231.392
174.6	1230.7824
174.65	1230.4776
174.7	1230.1728
174.75	1230.1728
174.8	1230.7824
174.85	1230.4776
174.9	1229.868
174.95	1229.5632
175	1229.868
175.05	1230.1728
175.1	1229.5632
175.15	1229.2584
175.2	1229.2584
175.25	1229.2584
175.3	1228.6488
175.35	1228.344
175.4	1228.344
175.45	1228.344
175.5	1228.344
175.55	1228.6488
175.6	1228.0392
175.65	1228.344
175.7	1227.7344
175.75	1227.4296
175.8	1227.4296
175.85	1227.4296
175.9	1227.1248
175.95	1226.82
176	1227.1248
176.05	1227.1248
176.1	1226.5152
176.15	1226.82
176.2	1226.82
176.25	1226.5152
176.3	1226.5152
176.35	1226.2104
176.4	1225.6008
176.45	1225.9056
176.5	1225.9056
176.55	1225.296
176.6	1224.6864
176.65	1224.6864
176.7	1224.6864
176.75	1224.9912
176.8	1224.0768
176.85	1224.0768
176.9	1224.0768
176.95	1223.1624
177	1223.4672
177.05	1223.4672
177.1	1223.1624
177.15	1222.8576
177.2	1222.8576
177.25	1221.9432
177.3	1222.8576
177.35	1221.9432
177.4	1222.8576
177.45	1221.9432
177.5	1221.9432
177.55	1221.9432
177.6	1221.9432
177.65	1221.3336
177.7	1221.0288
177.75	1220.724
177.8	1221.0288
177.85	1220.724
177.9	1220.1144
177.95	1220.4192
178	1219.8096
178.05	1219.5048
178.1	1219.8096
178.15	1219.5048
178.2	1218.5904
178.25	1219.2
178.3	1218.8952
178.35	1219.2
178.4	1218.5904
178.45	1218.2856
178.5	1218.2856
178.55	1217.3712
178.6	1217.9808
178.65	1217.676
178.7	1216.7616
178.75	1217.3712
178.8	1217.0664
178.85	1216.4568
178.9	1216.7616
178.95	1216.4568
179	1216.4568
179.05	1216.152
179.1	1215.5424
179.15	1215.8472
179.2	1215.8472
179.25	1215.2376
179.3	1215.2376
179.35	1214.628
179.4	1214.628
179.45	1214.0184
179.5	1213.7136
179.55	1214.0184
179.6	1213.7136
179.65	1213.4088
179.7	1213.104
179.75	1213.104
179.8	1212.7992
179.85	1212.7992
179.9	1213.104
179.95	1212.7992
180	1212.4944
180.05	1212.4944
180.1	1212.4944
180.15	1212.4944
180.2	1212.1896
180.25	1211.8848
180.3	1210.9704
180.35	1211.58
180.4	1210.9704
180.45	1211.58
180.5	1210.6656
180.55	1210.3608
180.6	1210.056
180.65	1209.4464
180.7	1209.1416
180.75	1209.4464
180.8	1209.4464
180.85	1208.8368
180.9	1208.532
180.95	1208.2272
181	1207.9224
181.05	1207.9224
181.1	1207.9224
181.15	1208.2272
181.2	1207.6176
181.25	1206.7032
181.3	1206.7032
181.35	1206.0936
181.4	1205.7888
181.45	1206.0936
181.5	1206.0936
181.55	1206.0936
181.6	1205.7888
181.65	1205.7888
181.7	1205.484
181.75	1205.484
181.8	1205.7888
181.85	1204.8744
181.9	1205.1792
181.95	1205.1792
182	1204.8744
182.05	1204.2648
182.1	1203.96
182.15	1203.96
182.2	1203.6552
182.25	1203.3504
182.3	1202.7408
182.35	1203.0456
182.4	1202.436
182.45	1201.2168
182.5	1202.1312
182.55	1201.2168
182.6	1201.5216
182.65	1201.2168
182.7	1200.6072
182.75	1200.912
182.8	1200.3024
182.85	1199.6928
182.9	1199.9976
182.95	1198.7784
183	1199.0832
183.05	1199.388
183.1	1198.4736
183.15	1198.7784
183.2	1198.1688
183.25	1198.1688
183.3	1197.5592
183.35	1197.5592
183.4	1197.864
183.45	1197.2544
183.5	1197.2544
183.55	1196.9496
183.6	1196.34
183.65	1196.0352
183.7	1196.0352
183.75	1196.0352
183.8	1196.0352
183.85	1195.1208
183.9	1195.1208
183.95	1195.4256
184	1195.1208
184.05	1195.1208
184.1	1194.816
184.15	1194.5112
184.2	1194.5112
184.25	1194.5112
184.3	1194.2064
184.35	1193.5968
184.4	1193.292
184.45	1193.292
184.5	1192.9872
184.55	1192.6824
184.6	1192.3776
184.65	1192.0728
184.7	1192.3776
184.75	1192.0728
184.8	1192.0728
184.85	1192.3776
184.9	1191.768
184.95	1191.4632
185	1191.4632
185.05	1190.8536
185.1	1190.5488
185.15	1190.8536
185.2	1190.8536
185.25	1190.8536
185.3	1189.9392
185.35	1189.6344
185.4	1190.244
185.45	1189.6344
185.5	1189.6344
185.55	1189.0248
185.6	1189.3296
185.65	1188.4152
185.7	1188.4152
185.75	1188.1104
185.8	1188.1104
185.85	1188.1104
185.9	1188.1104
185.95	1188.1104
186	1187.196
186.05	1187.8056
186.1	1187.5008
186.15	1187.5008
186.2	1186.8912
186.25	1186.8912
186.3	1186.5864
186.35	1185.9768
186.4	1186.2816
186.45	1186.2816
186.5	1185.9768
186.55	1185.9768
186.6	1185.3672
186.65	1185.3672
186.7	1185.0624
186.75	1185.0624
186.8	1185.3672
186.85	1185.0624
186.9	1184.4528
186.95	1184.7576
187	1184.4528
187.05	1184.148
187.1	1183.8432
187.15	1183.5384
187.2	1183.5384
187.25	1183.2336
187.3	1182.624
187.35	1182.624
187.4	1182.3192
187.45	1181.7096
187.5	1181.7096
187.55	1181.7096
187.6	1181.7096
187.65	1181.1
187.7	1181.1
187.75	1180.4904
187.8	1180.4904
187.85	1179.576
187.9	1179.8808
187.95	1179.2712
188	1179.2712
188.05	1179.2712
188.1	1178.3568
188.15	1178.6616
188.2	1178.6616
188.25	1178.6616
188.3	1178.052
188.35	1178.052
188.4	1177.1376
188.45	1177.7472
188.5	1177.1376
188.55	1175.9184
188.6	1176.528
188.65	1176.8328
188.7	1176.528
188.75	1176.528
188.8	1176.2232
188.85	1175.6136
188.9	1175.3088
188.95	1175.3088
189	1175.004
189.05	1175.3088
189.1	1174.6992
189.15	1174.6992
189.2	1174.3944
189.25	1173.7848
189.3	1174.3944
189.35	1174.0896
189.4	1173.48
189.45	1173.48
189.5	1173.1752
189.55	1172.5656
189.6	1172.5656
189.65	1172.5656
189.7	1171.956
189.75	1171.956
189.8	1171.956
189.85	1171.6512
189.9	1171.6512
189.95	1171.3464
190	1171.3464
190.05	1170.432
190.1	1170.432
190.15	1171.0416
190.2	1169.8224
190.25	1170.1272
190.3	1170.7368
190.35	1169.8224
190.4	1169.5176
190.45	1169.2128
190.5	1168.908
190.55	1169.2128
190.6	1168.6032
190.65	1168.2984
190.7	1167.9936
190.75	1167.9936
190.8	1168.2984
190.85	1167.384
190.9	1167.6888
190.95	1167.0792
191	1166.7744
191.05	1166.4696
191.1	1166.4696
191.15	1166.1648
191.2	1166.1648
191.25	1166.4696
191.3	1166.1648
191.35	1165.5552
191.4	1164.9456
191.45	1165.2504
191.5	1165.2504
191.55	1164.9456
191.6	1164.336
191.65	1164.336
191.7	1164.0312
191.75	1163.7264
191.8	1163.1168
191.85	1164.336
191.9	1163.4216
191.95	1163.4216
192	1163.7264
192.05	1163.4216
192.1	1162.812
192.15	1163.1168
192.2	1162.812
192.25	1161.5928
192.3	1161.5928
192.35	1161.288
192.4	1161.288
192.45	1160.3736
192.5	1161.288
192.55	1160.3736
192.6	1159.764
192.65	1159.1544
192.7	1159.764
192.75	1159.764
192.8	1159.1544
192.85	1159.1544
192.9	1158.5448
192.95	1157.9352
193	1158.24
193.05	1157.0208
193.1	1157.3256
193.15	1157.0208
193.2	1157.3256
193.25	1157.0208
193.3	1156.716
193.35	1157.0208
193.4	1155.4968
193.45	1155.192
193.5	1155.192
193.55	1155.192
193.6	1154.8872
193.65	1154.8872
193.7	1154.5824
193.75	1154.2776
193.8	1154.2776
193.85	1154.2776
193.9	1153.9728
193.95	1153.668
194	1154.2776
194.05	1153.9728
194.1	1152.7536
194.15	1152.7536
194.2	1153.9728
194.25	1153.0584
194.3	1152.4488
194.35	1152.144
194.4	1152.4488
194.45	1151.5344
194.5	1151.2296
194.55	1151.5344
194.6	1151.5344
194.65	1151.2296
194.7	1150.3152
194.75	1150.62
194.8	1150.0104
194.85	1150.0104
194.9	1149.7056
194.95	1150.3152
195	1149.7056
195.05	1149.4008
195.1	1149.096
195.15	1149.096
195.2	1148.7912
195.25	1148.7912
195.3	1147.8768
195.35	1147.572
195.4	1147.8768
195.45	1147.572
195.5	1147.572
195.55	1147.572
195.6	1147.2672
195.65	1147.2672
195.7	1147.2672
195.75	1146.9624
195.8	1146.6576
195.85	1146.6576
195.9	1145.7432
195.95	1146.3528
196	1145.4384
196.05	1145.1336
196.1	1144.8288
196.15	1145.1336
196.2	1144.524
196.25	1143.9144
196.3	1143.6096
196.35	1144.2192
196.4	1143.6096
196.45	1143.3048
196.5	1143.3048
196.55	1142.6952
196.6	1142.6952
196.65	1143.3048
196.7	1142.3904
196.75	1142.6952
196.8	1142.0856
196.85	1142.3904
196.9	1141.7808
196.95	1141.7808
197	1142.0856
197.05	1142.3904
197.1	1141.1712
197.15	1141.476
197.2	1140.8664
197.25	1140.5616
197.3	1139.952
197.35	1139.952
197.4	1139.6472
197.45	1139.952
197.5	1139.6472
197.55	1139.6472
197.6	1139.3424
197.65	1139.0376
197.7	1138.7328
197.75	1139.0376
197.8	1138.7328
197.85	1138.428
197.9	1138.1232
197.95	1137.8184
198	1137.8184
198.05	1137.5136
198.1	1136.5992
198.15	1136.5992
198.2	1137.2088
198.25	1136.2944
198.3	1135.9896
198.35	1136.2944
198.4	1135.9896
198.45	1135.9896
198.5	1135.38
198.55	1135.6848
198.6	1135.0752
198.65	1134.4656
198.7	1134.4656
198.75	1134.4656
198.8	1134.7704
198.85	1133.856
198.9	1133.856
198.95	1133.5512
199	1133.2464
199.05	1133.856
199.1	1132.9416
199.15	1132.9416
199.2	1133.2464
199.25	1132.9416
199.3	1132.6368
199.35	1132.9416
199.4	1132.332
199.45	1132.332
199.5	1132.0272
199.55	1131.4176
199.6	1131.4176
199.65	1131.1128
199.7	1131.7224
199.75	1130.808
199.8	1131.4176
199.85	1130.5032
199.9	1130.5032
199.95	1130.1984
200	1130.1984
200.05	1129.8936
200.1	1130.1984
200.15	1129.8936
200.2	1129.5888
200.25	1129.284
200.3	1128.3696
200.35	1128.6744
200.4	1128.3696
200.45	1127.76
200.5	1127.4552
200.55	1127.76
200.6	1127.76
200.65	1126.8456
200.7	1126.236
200.75	1126.5408
200.8	1126.236
200.85	1125.6264
200.9	1125.9312
200.95	1125.6264
201	1125.3216
201.05	1125.3216
201.1	1125.0168
201.15	1125.0168
201.2	1124.1024
201.25	1124.1024
201.3	1124.1024
201.35	1123.7976
201.4	1123.4928
201.45	1123.4928
201.5	1123.188
201.55	1122.8832
201.6	1123.188
201.65	1122.8832
201.7	1121.9688
201.75	1122.5784
201.8	1122.5784
201.85	1122.5784
201.9	1122.5784
201.95	1122.2736
202	1121.0544
202.05	1121.664
202.1	1121.3592
202.15	1121.664
202.2	1121.0544
202.25	1120.14
202.3	1120.14
202.35	1120.14
202.4	1120.14
202.45	1120.4448
202.5	1119.8352
202.55	1119.2256
202.6	1119.2256
202.65	1119.2256
202.7	1118.616
202.75	1118.3112
202.8	1118.616
202.85	1117.7016
202.9	1117.7016
202.95	1117.7016
203	1117.7016
203.05	1117.3968
203.1	1117.092
203.15	1116.4824
203.2	1116.4824
203.25	1116.4824
203.3	1115.8728
203.35	1115.8728
203.4	1115.8728
203.45	1115.568
203.5	1114.9584
203.55	1114.9584
203.6	1114.9584
203.65	1114.9584
203.7	1114.3488
203.75	1114.6536
203.8	1114.044
203.85	1114.3488
203.9	1114.044
203.95	1114.044
204	1113.4344
204.05	1113.1296
204.1	1113.4344
204.15	1112.8248
204.2	1112.8248
204.25	1112.8248
204.3	1112.8248
204.35	1112.52
204.4	1112.2152
204.45	1112.2152
204.5	1111.9104
204.55	1111.6056
204.6	1111.3008
204.65	1111.3008
204.7	1110.996
204.75	1110.0816
204.8	1110.0816
204.85	1110.0816
204.9	1110.3864
204.95	1110.0816
205	1109.472
205.05	1109.7768
205.1	1109.472
205.15	1109.1672
205.2	1108.5576
205.25	1108.8624
205.3	1108.2528
205.35	1108.5576
205.4	1108.2528
205.45	1107.3384
205.5	1107.0336
205.55	1106.7288
205.6	1106.424
205.65	1106.7288
205.7	1106.7288
205.75	1106.424
205.8	1106.424
205.85	1106.1192
205.9	1105.8144
205.95	1106.1192
206	1105.5096
206.05	1105.5096
206.1	1105.2048
206.15	1105.5096
206.2	1104.2904
206.25	1103.9856
206.3	1103.6808
206.35	1103.376
206.4	1103.9856
206.45	1103.376
206.5	1103.376
206.55	1103.0712
206.6	1102.7664
206.65	1103.0712
206.7	1102.4616
206.75	1102.1568
206.8	1102.1568
206.85	1101.852
206.9	1101.852
206.95	1101.852
207	1100.6328
207.05	1100.328
207.1	1100.328
207.15	1100.328
207.2	1100.0232
207.25	1099.7184
207.3	1099.4136
207.35	1099.4136
207.4	1098.804
207.45	1099.1088
207.5	1099.4136
207.55	1098.804
207.6	1097.5848
207.65	1098.1944
207.7	1097.5848
207.75	1098.1944
207.8	1097.8896
207.85	1096.9752
207.9	1097.28
207.95	1097.28
208	1096.9752
208.05	1096.6704
208.1	1096.0608
208.15	1096.0608
208.2	1096.0608
208.25	1096.0608
208.3	1096.0608
208.35	1096.6704
208.4	1096.0608
208.45	1095.756
208.5	1095.4512
208.55	1095.1464
208.6	1094.8416
208.65	1094.232
208.7	1094.5368
208.75	1093.6224
208.8	1093.3176
208.85	1093.3176
208.9	1092.708
208.95	1093.0128
209	1093.0128
209.05	1092.708
209.1	1092.0984
209.15	1091.7936
209.2	1092.0984
209.25	1091.184
209.3	1091.4888
209.35	1091.184
209.4	1091.184
209.45	1090.5744
209.5	1090.5744
209.55	1090.2696
209.6	1089.9648
209.65	1089.66
209.7	1089.3552
209.75	1089.0504
209.8	1089.0504
209.85	1088.7456
209.9	1088.7456
209.95	1088.4408
210	1088.136
210.05	1087.8312
210.1	1088.4408
210.15	1087.5264
210.2	1087.5264
210.25	1087.5264
210.3	1087.2216
210.35	1087.2216
210.4	1087.2216
210.45	1086.3072
210.5	1086.612
210.55	1086.3072
210.6	1086.3072
210.65	1086.3072
210.7	1086.0024
210.75	1085.6976
210.8	1085.088
210.85	1085.3928
210.9	1085.088
210.95	1085.088
211	1084.7832
211.05	1084.4784
211.1	1084.1736
211.15	1084.1736
211.2	1084.1736
211.25	1083.564
211.3	1083.564
211.35	1082.9544
211.4	1082.6496
211.45	1082.6496
211.5	1082.3448
211.55	1082.3448
211.6	1081.7352
211.65	1081.7352
211.7	1081.1256
211.75	1081.1256
211.8	1081.1256
211.85	1081.4304
211.9	1081.1256
211.95	1080.2112
212	1080.2112
212.05	1079.9064
212.1	1079.6016
212.15	1079.6016
212.2	1079.6016
212.25	1079.6016
212.3	1078.6872
212.35	1078.992
212.4	1077.7728
212.45	1078.0776
212.5	1078.3824
212.55	1077.468
212.6	1077.468
212.65	1077.468
212.7	1077.1632
212.75	1077.468
212.8	1076.8584
212.85	1076.5536
212.9	1076.2488
212.95	1075.944
213	1075.944
213.05	1075.3344
213.1	1075.6392
213.15	1075.3344
213.2	1075.6392
213.25	1075.0296
213.3	1074.7248
213.35	1075.0296
213.4	1074.42
213.45	1074.42
213.5	1074.1152
213.55	1073.8104
213.6	1073.8104
213.65	1073.8104
213.7	1073.5056
213.75	1073.8104
213.8	1072.896
213.85	1072.5912
213.9	1071.9816
213.95	1072.5912
214	1071.6768
214.05	1071.6768
214.1	1071.6768
214.15	1071.372
214.2	1070.7624
214.25	1071.372
214.3	1070.7624
214.35	1070.4576
214.4	1069.848
214.45	1069.848
214.5	1069.848
214.55	1068.9336
214.6	1068.9336
214.65	1068.324
214.7	1068.324
214.75	1068.0192
214.8	1068.324
214.85	1067.1048
214.9	1067.4096
214.95	1067.1048
215	1067.1048
215.05	1066.4952
215.1	1066.1904
215.15	1066.4952
215.2	1065.8856
215.25	1065.8856
215.3	1065.276
215.35	1065.276
215.4	1064.9712
215.45	1064.6664
215.5	1064.6664
215.55	1064.0568
215.6	1064.0568
215.65	1063.4472
215.7	1064.0568
215.75	1063.752
215.8	1063.1424
215.85	1063.1424
215.9	1063.1424
215.95	1062.5328
